date,home_team,away_team,target,home_goals,away_goals,tournament_weight,is_neutral,home_matches_played,home_goals_for_avg,home_goals_against_avg,home_goal_diff_avg,home_win_pct,home_draw_pct,home_loss_pct,home_recent_form,away_matches_played,away_goals_for_avg,away_goals_against_avg,away_goal_diff_avg,away_win_pct,away_draw_pct,away_loss_pct,away_recent_form,home_elo,away_elo,elo_diff,goal_diff_strength,h2h_home_wins,h2h_away_wins,h2h_draws
2025-10-14,Qatar,United Arab Emirates,0,2,1,3.0,false,10,1.2422204123319347,1.84241350036013,-0.6001930880281954,0.39874174290212394,0.44058228822451395,0.16067596887336205,1.2,10,1.3171227851274592,0.8808213544446304,0.43630143068282884,0.6026333492042193,0.32422037866485903,0.0731462721309216,2.2,1483,1567,-84,-1.0364945187110242,1,2,2
2025-10-14,Saudi Arabia,Iraq,1,0,0,3.0,false,10,1.3209767501652496,1.0698503431735287,0.2511264069917209,0.5265842875605088,0.21508507550375078,0.2583306369357405,2.2,10,1.0042843278591225,0.9850065648240228,0.019277763035099586,0.4651159925262737,0.07304034471611019,0.4618436627576161,1.2,1592,1573,19,0.2318486439566213,1,2,1
2025-10-14,Senegal,Mauritania,0,4,0,3.0,false,10,2.3624287688592047,0.6035219025577606,1.7589068663014442,0.2640630614401153,0.19531168692809717,0.5406252516317875,0.8,10,0.67891372725145,0.6538729509504434,0.0250407763010067,0.31098266529546875,0.54234511177603,0.14667222292850116,1.8,1806,1345,461,1.7338660900004375,1,0,0
2025-10-14,Congo DR,Sudan,0,1,0,3.0,false,10,1.6530211528426682,1.2409870721578569,0.41203408068481134,0.37253158588002366,0.12365654200086855,0.5038118721191078,0.8,10,0.16053713786993548,0.7894830136855585,-0.628945875815623,0.44094833463725747,0.5590516653627425,0.0,1.8,1590,1374,216,1.0409799565004343,1,2,0
2025-10-14,Nigeria,Benin,0,4,0,3.0,false,10,1.4192167049627278,0.9470882213146743,0.47212848364805343,0.23398950545275812,0.5126733493351245,0.2533371452121174,1.2,10,1.2973707680150828,0.6494174161167652,0.6479533518983175,0.5357342135507166,0.1928281799318078,0.27143760651747556,1.8,1588,1463,125,-0.17582486825026405,3,1,1
2025-10-14,South Africa,Rwanda,0,3,0,3.0,false,10,1.248821632984686,0.43853031957492083,0.810291313409765,0.2909185629902833,0.5052609448909492,0.20382049211876746,1.8,10,0.39552512547395563,1.1849908761595502,-0.7894657506855945,0.44624545273190086,0.06596906433765025,0.4877854829304487,1.8,1513,1319,194,1.5997570640953596,0,1,0
2025-10-14,Morocco,Congo DR,0,1,0,3.0,false,10,2.599069342661406,0.1255412403590887,2.4735281023023172,0.7976126727697326,0.0,0.20238732723026742,2.4,10,1.6530211528426682,1.2409870721578569,0.41203408068481134,0.37253158588002366,0.12365654200086855,0.5038118721191078,0.8,1824,1590,234,2.0614940216175057,2,0,3
2025-10-14,Seychelles,Gambia,2,0,7,3.0,false,10,0.06779689817363672,5.076056779745664,-5.008259881572028,0.4713694909222514,0.0,0.5286305090777486,1.8,10,1.9742712512967089,1.5061353252683636,0.4681359260283453,0.27086042351812434,0.18399809487465565,0.5451414816072199,0.8,845,1424,-579,-5.4763958076003725,0,1,0
2025-10-14,Ivory Coast,Kenya,0,3,0,3.0,false,10,1.257563079768708,0.2211682046134917,1.0363948751552163,0.3672193799999313,0.31657587310029833,0.3162047468997705,1.0,10,1.5814193561811951,1.1526229003074584,0.42879645587373677,0.1639911452968801,0.24892697429010546,0.5870818804130145,0.8,1590,1363,227,0.6075984192814796,0,0,1
2025-10-14,Gabon,Burundi,0,2,0,3.0,false,10,2.252318043016913,1.4492027034487143,0.8031153395681987,0.26941974569381966,0.1904468133706746,0.5401334409355057,1.4,10,0.34920602685212854,0.971714258452168,-0.6225082316000394,0.5451884428793219,0.14890849401882403,0.30590306310185406,2.0,1483,1247,236,1.4256235711682381,1,0,2
2025-10-14,Algeria,Uganda,0,2,1,3.0,false,10,2.4268787718284854,0.8824530508221352,1.5444257210063503,0.7146583255800864,0.20963502285503124,0.07570665156488239,2.6,10,1.4427432779708318,0.8959938077121048,0.5467494702587269,0.43966056599333225,0.1116938533319536,0.4486455806747143,1.4,1696,1436,260,0.9976762507476234,3,0,0
2025-10-14,Guinea,Botswana,1,2,2,3.0,false,10,1.252292682169815,0.5132858182938201,0.7390068638759949,0.2757431552898268,0.2929082496556266,0.43134859505454654,1.0,10,0.646179620358492,1.773213598321706,-1.127033977963214,0.4827249986784997,0.11709240396679059,0.4001825973547099,1.8,1489,1309,180,1.866040841839209,0,1,0
2025-10-14,Somalia,Mozambique,2,0,1,3.0,false,10,0.11084216310568097,2.2921624624525623,-2.1813202993468814,0.5979934619255008,0.13109542594465454,0.27091111212984464,2.0,10,1.1075224904184664,2.001957823922392,-0.8944353335039256,0.6235619858938123,0.038852683307808146,0.33758533079837943,2.4,906,1395,-489,-1.286884965842956,0,1,0
2025-10-14,Spain,Bulgaria,0,4,0,3.0,false,10,3.2911017354123553,1.3012674102602904,1.9898343251520654,0.3779036655796033,0.29237693232052464,0.3297194020998721,1.4,10,0.5839431793946449,3.3130019009806775,-2.7290587215860325,0.38263617511366377,0.12307838651332412,0.49428543837301214,1.4,2181,1429,752,4.718893046738097,1,0,0
2025-10-14,Türkiye,Georgia,0,4,1,3.0,false,10,2.225257034495357,2.100057398236702,0.12519963625865477,0.23713627394990094,0.04848608504246378,0.7143776410076353,0.6,10,1.6396988773602235,1.336034176113503,0.30366470124672046,0.568478251513954,0.15219213214301688,0.2793296163430291,2.0,1847,1699,148,-0.1784650649880657,2,0,0
2025-10-14,Portugal,Hungary,1,2,2,3.0,false,10,2.4517723900546,1.0471545530633297,1.40461783699127,0.37899468548819387,0.229215972156331,0.3917893423554751,0.8,10,1.3541111702979898,1.952730590298516,-0.5986194200005261,0.2860524164779394,0.20599310890847336,0.5079544746135873,0.8,2043,1701,342,2.0032372569917962,2,0,0
2025-10-14,Republic of Ireland,Armenia,0,1,0,3.0,false,10,0.8820587022875201,1.427638981289271,-0.5455802790017508,0.565366587471401,0.36387122815612793,0.07076218437247084,1.8,10,0.8690153160794932,3.0552709587738063,-2.186255642694313,0.5165067235744218,0.09933075418511594,0.3841625222404621,2.0,1601,1406,195,1.6406753636925622,1,2,0
2025-10-14,Estonia,Moldova,1,1,1,3.0,false,10,0.5904951331751531,2.419693291738761,-1.8291981585636075,0.3080414961014565,0.14463330326969556,0.5473252006288479,0.8,10,0.5550582843546694,4.1084168289337315,-3.5533585445790625,0.6254112334349746,0.03220004424551602,0.3423887223195093,2.4,1351,1299,52,1.724160386015455,1,0,0
2025-10-14,Italy,Israel,0,3,0,3.0,false,10,2.7270988393174864,1.857851501855863,0.8692473374616235,0.38040245476000245,0.09944350922067313,0.5201540360193245,1.8,10,1.9511513369892663,2.5353183761250175,-0.584167039135751,0.47333067629766257,0.05922751429275394,0.46744180940958346,1.2,1897,1628,269,1.4534143765973746,3,0,0
2025-10-14,Andorra,Serbia,2,1,3,3.0,false,10,0.3353519049136032,1.5683284327083773,-1.232976527794774,0.43026402113358553,0.3223666608680504,0.2473693179983641,1.6,10,0.6545875952062197,1.412233914124574,-0.7576463189183544,0.2172112232140169,0.30537650131474875,0.4774122754712344,0.8,1089,1772,-683,-0.4753302088764195,0,1,0
2025-10-14,Latvia,England,2,0,5,3.0,false,10,0.5103394103613365,1.2321474019703302,-0.7218079916089938,0.32906472519600705,0.3795043598208419,0.29143091498315116,1.2,10,2.8837653675689006,0.4215635525539947,2.462201815014906,0.5092633574899695,0.0,0.49073664251003046,1.2,1280,2022,-742,-3.1840098066238998,0,1,0
2025-10-14,Maldives,Tajikistan,2,0,3,1.0,false,10,0.8400046136019995,1.86121766109857,-1.0212130474965706,0.697010855286065,0.12580032094842503,0.17718882376550996,2.0,10,1.441378638067455,1.5011172792586567,-0.0597386411912018,0.46928042861153174,0.20848579007025733,0.3222337813182109,1.4,867,1285,-418,-0.9614744063053688,0,1,0
2025-10-14,Philippines,Timor-Leste,0,3,1,1.0,false,10,2.0133072347443886,1.4297691448541117,0.5835380898902768,0.3719778968769513,0.3793911639874168,0.24863093913563195,2.0,10,0.6216507636930466,3.1553375623266544,-2.5336867986336076,0.5178199120045638,0.035627047581488366,0.4465530404139478,2.4,1138,684,454,3.1172248885238845,3,0,0
2025-10-14,Bhutan,Lebanon,2,0,4,1.0,false,10,0.20829126069564033,1.705050115824885,-1.4967588551292448,0.7998345930573554,0.14517737039133813,0.05498803655130634,2.6,10,1.168856713501703,0.6792284242891584,0.48962828921254437,0.38760360532049154,0.5706620005562665,0.041734394123241675,1.8,621,1348,-727,-1.986387144341789,0,2,0
2025-10-14,Yemen,Brunei,0,9,0,1.0,false,10,0.9830874483421944,0.7351315013778215,0.24795594696437284,0.1807365514038934,0.3611935855048477,0.4580698630912589,0.4,10,0.6466719999389242,1.7621454896485893,-1.115473489709665,0.5760900499588911,0.0404013181814483,0.3835086318596605,2.4,1128,663,465,1.3634294366740378,1,0,0
2025-10-14,India,Singapore,2,1,2,1.0,false,10,0.6543448784176229,1.1365584531075297,-0.4822135746899068,0.4500165229718827,0.48679884293344944,0.06318463409466779,2.2,10,0.9796928487365361,1.2272679148199304,-0.2475750660833944,0.32333099920426334,0.45643316811082835,0.2202358326849081,1.6,1181,1073,108,-0.23463850860651236,0,0,2
2025-10-14,Hong Kong,Bangladesh,1,1,1,1.0,false,10,2.749574690536095,0.8715472558605659,1.878027434675529,0.5344890627224276,0.16388614270687418,0.30162479457069813,1.4,10,1.2320980975439475,1.6379358995788398,-0.40583780203489234,0.21383325676345571,0.2988479533031969,0.48731878993334743,1.0,1190,899,291,2.2838652367104215,1,0,0
2025-10-14,Taiwan,Thailand,2,1,6,1.0,false,10,0.7599291785509529,3.0543431649001613,-2.2944139863492086,0.7821102775360906,0.0,0.21788972246390959,2.4,10,1.5887476987335505,0.9095942028617696,0.6791534958717809,0.7357382828631538,0.0,0.26426171713684604,2.4,878,1353,-475,-2.9735674822209894,1,1,1
2025-10-14,Turkmenistan,Sri Lanka,0,2,1,1.0,false,10,1.4044285779924892,1.3848852073409754,0.019543370651513833,0.687517279017044,0.07312292484167236,0.2393597961412835,2.0,10,0.9181199667265308,0.9273608378804107,-0.009240871153879827,0.5727920428872151,0.18059767952995692,0.24661027758282802,2.0,1211,790,421,0.02878424180539366,2,1,0
2025-10-14,Myanmar,Syria,2,0,3,1.0,false,10,1.1459533272941076,2.534918099307319,-1.3889647720132117,0.6178518050601717,0.2355643578856564,0.14658383705417208,2.6,10,1.903197286202454,1.6237993325070397,0.27939795369541437,0.6655439864177267,0.1849955994454866,0.14946041413678682,2.0,952,1437,-485,-1.668362725708626,0,2,1
2025-10-14,Afghanistan,Pakistan,1,1,1,1.0,false,10,0.2614361599754074,1.2074377512456036,-0.9460015912701962,0.4573707864699719,0.29061109848596184,0.25201811504406624,2.0,10,0.04428342403996108,1.8087246243142705,-1.7644412002743093,0.5358787069298943,0.3105532347388632,0.15356805833124226,2.0,1046,823,223,0.8184396090041131,0,0,1
2025-10-14,Vietnam,Nepal,0,1,0,1.0,false,10,2.3626132765866923,1.3901990224796092,0.9724142541070828,0.7500063753425695,0.0708906111113843,0.17910301354604616,2.4,10,0.5966602914264661,1.6077211168968588,-1.0110608254703926,0.5578736738449804,0.3086523969956425,0.13347392915937717,2.2,1324,920,404,1.9834750795774754,1,0,0
2025-10-14,Malaysia,Laos,0,5,1,1.0,false,10,1.5747773932247964,0.7714810066704652,0.8032963865543313,0.5927826770216549,0.17704536334117665,0.23017195963716838,1.8,10,0.9669371081331307,2.7304455441173316,-1.7635084359842008,0.37031461192270443,0.23273631999913666,0.39694906807815894,1.8,1310,712,598,2.5668048225385323,5,0,0
2025-10-14,Panama,Suriname,1,1,1,3.0,false,10,1.7605773613686424,0.6720776905024878,1.0884996708661547,0.269978497500834,0.3526427212050013,0.37737878129416474,1.2,10,0.9808540561510011,0.9978478558685484,-0.01699379971754726,0.23489042782153094,0.4657374443596726,0.2993721278187966,0.6,1740,1423,317,1.105493470583702,0,0,1
2025-10-14,El Salvador,Guatemala,2,0,1,3.0,false,10,0.5874012843737242,1.055806438380604,-0.46840515400688,0.25022049388343587,0.27246711552011105,0.47731239059645325,1.2,10,1.0768789530166896,1.3350673225461493,-0.25818836952945984,0.25939743143971206,0.36788392745812126,0.37271864110216674,1.2,1363,1509,-146,-0.21021678447742015,2,2,1
2025-10-14,Curaçao,Trinidad and Tobago,1,1,1,3.0,false,10,1.7968519613591274,0.828385143936665,0.9684668174224624,0.5181524057080824,0.3477939395508306,0.13405365474108707,2.2,10,1.1856119214948955,1.9189912058919796,-0.7333792843970843,0.491429514680812,0.3124767049212993,0.19609378039788883,1.2,1442,1412,30,1.7018461018195468,1,1,1
2025-10-14,Jamaica,Bermuda,0,4,0,3.0,false,10,1.7520955361398234,1.314230026315607,0.43786550982421635,0.6625351590311567,0.0965108664420172,0.24095397452682613,2.4,10,1.3645214679567548,2.904522943186361,-1.540001475229606,0.4414692512789054,0.0,0.5585307487210946,1.2,1535,1128,407,1.9778669850538224,1,0,0
2025-11-12,Tunisia,Mauritania,1,1,1,1.0,false,10,2.4284624110852353,0.3630286428563243,2.065433768228911,0.7135616553272002,0.0,0.28643834467279994,2.4,10,0.5738305229815377,1.308755039456946,-0.7349245164754082,0.4632843608537725,0.45840018640786023,0.07831545273836725,1.8,1643,1342,301,2.800358284704319,3,0,2
2025-11-12,Russia,Peru,1,1,1,1.0,false,10,2.6778508605870543,0.5246928762379077,2.1531579843491464,0.5302457569577557,0.24115083970686407,0.22860340333538026,1.4,10,0.37718864157113335,1.3466829734490326,-0.9694943318778994,0.5725354086509326,0.2731796539453765,0.15428493740369104,1.6,1810,1702,108,3.122652316227046,0,0,0
2025-11-12,Cuba,Saint Lucia,0,3,0,1.0,false,10,0.5550398333975473,2.624408480839724,-2.0693686474421766,0.7231784429670647,0.0,0.2768215570329355,1.8,10,1.045085817834108,2.608341187001157,-1.5632553691670492,0.6235575714289366,0.04397662293112522,0.332465805639938,1.2,1180,1038,142,-0.5061132782751274,0,0,0
2025-11-12,Dominican Republic,Saint Vincent and the Grenadines,0,2,0,1.0,false,10,1.3126193861106459,1.7984748837487077,-0.48585549763806174,0.8481632789649847,0.15183672103501533,0.0,2.6,10,2.552439605040982,0.8198035069012172,1.7326360981397646,0.6879473981326572,0.22266357312100746,0.08938902874633543,2.6,1285,1167,118,-2.2184915957778264,0,0,0
2025-11-12,Dominica,Saint Martin,2,1,2,1.0,false,10,0.7142532123798386,2.410052623453528,-1.6957994110736898,0.6076920094878844,0.3377643280134968,0.05454366249861883,1.8,10,1.0032955638531538,2.8538126112492384,-1.8505170473960846,0.8305255668689668,0.0,0.16947443313103316,1.8,968,1002,-34,0.15471763632239477,0,0,0
2025-11-12,Saint Kitts and Nevis,Sint Maarten,1,0,0,1.0,false,10,2.1290174228908763,2.420814621915841,-0.2917971990249649,0.690421247608424,0.03322850902319265,0.27635024336838315,2.4,10,1.0344506121951655,3.3307431922625725,-2.2962925800674068,0.5241086850746209,0.0,0.4758913149253792,1.8,1048,932,116,2.004495381042442,1,1,0
2025-11-12,Barbados,Bonaire,0,3,2,1.0,false,10,1.5087738857298327,1.5768023201733636,-0.06802843444353092,0.37025867931443196,0.4503329542404004,0.1794083664451677,1.8,10,0.5278208722152239,2.503854271717282,-1.976033399502058,0.5077130886981822,0.14816390324294873,0.34412300805886886,1.8,938,836,102,1.9080049650585271,0,0,0
2025-11-12,Antigua and Barbuda,Aruba,1,0,0,1.0,false,10,0.19201097192617889,1.9976285561022196,-1.8056175841760407,0.4664528894711806,0.1215438292239018,0.41200328130491753,2.0,10,0.9143093037932221,2.996313027618688,-2.082003723825466,0.19301023295592049,0.19468903659919473,0.6123007304448846,0.8,909,917,-8,0.2763861396494254,2,0,0
2025-11-12,Bahamas,Anguilla,2,1,2,1.0,false,10,0.7356888389276541,5.802594462023478,-5.066905623095824,0.441430149980811,0.06755742057047256,0.49101242944871654,1.8,10,0.4299854612563952,3.400721567990833,-2.9707361067344378,0.540373350737816,0.0,0.459626649262184,1.8,782,635,147,-2.0961695163613863,0,0,1
2025-11-12,Cayman Islands,British Virgin Islands,2,1,2,1.0,false,10,0.26917116838159444,2.4784610094046027,-2.209289841023008,0.482253643833618,0.07760630647557845,0.4401400496908032,1.4,10,0.44326735405340306,2.350322866349041,-1.907055512295638,0.5948381650712248,0.14821638846058371,0.2569454464681914,2.0,820,626,194,-0.3022343287273701,2,0,2
2025-11-13,Algeria,Zimbabwe,0,3,1,1.0,false,10,2.472976852436711,0.9423706431078017,1.5306062093289095,0.7932665642578326,0.13945974446186155,0.06727369128030598,2.6,10,0.40792740486268114,1.0546326433213509,-0.6467052384586698,0.3172580544739202,0.4540223987476692,0.22871954677841058,1.6,1700,1339,361,2.177311447787579,1,0,1
2025-11-13,Bangladesh,Nepal,1,2,2,1.0,false,10,1.2255761790437554,1.4150889868505803,-0.18951280780682495,0.1393351158498773,0.4618857246609471,0.39877915948917564,1.0,10,0.4943461836356706,1.3985759480326534,-0.9042297643969829,0.6686667321216412,0.2557253041928001,0.07560796368555872,2.2,915,918,-3,0.7147169565901579,0,2,3
2025-11-13,Canada,Ecuador,1,0,0,1.0,false,10,1.580853937521612,0.4665642068152018,1.1142897307064101,0.2369853171437437,0.38688328010725714,0.37613140274899914,0.4,10,0.7918745437108987,0.3639001239970992,0.42797441971379946,0.26307913843250835,0.6890320189625,0.04788884260499157,1.4,1789,1930,-141,0.6863153109926107,0,0,0
2025-11-13,Czech Republic,San Marino,0,1,0,1.0,false,10,1.237736086754743,1.0948138341972582,0.14292225255748467,0.44824253396052127,0.3732301079564477,0.1785273580830309,1.6,10,0.3119289698362399,4.794665615747061,-4.48273664591082,0.46556717335709885,0.03084556742560787,0.5035872592172933,1.2,1730,833,897,4.625658898468305,0,0,0
2025-11-13,Hong Kong,Cambodia,1,1,1,1.0,false,10,2.5206905862986697,0.91579749895542,1.6048930873432496,0.4520516262593048,0.2746910030377252,0.27325737070297007,1.4,10,1.3588980249737441,2.1368323363487254,-0.777934311374981,0.5486273056669865,0.14091195787278785,0.31046073646022565,1.8,1174,835,339,2.3828273987182307,3,0,2
2025-11-13,Lithuania,Israel,1,0,0,1.0,false,10,0.7630263139210715,2.1320611786176253,-1.369034864696554,0.4152203469645151,0.25014601959175614,0.3346336334437287,1.4,10,1.654094875442075,2.552330835572967,-0.8982359601308919,0.5418000071231095,0.051527676676292704,0.4066723162005976,1.8,1272,1621,-349,-0.4707989045656621,0,0,0
2025-11-13,North Macedonia,Latvia,1,0,0,1.0,false,10,1.231294910041048,0.6474178845113163,0.5838770255297316,0.30763428087496,0.5538228198252406,0.13854289929979932,1.6,10,0.3941800272543728,1.9881853165187098,-1.5940052892643368,0.2735246923109943,0.285427510796506,0.44104779689249973,1.0,1623,1278,345,2.1778823147940685,4,0,0
2025-11-13,Thailand,Singapore,0,3,2,1.0,false,10,2.047617348426969,0.9158692271454495,1.1317481212815195,0.6337754707398591,0.0,0.3662245292601409,1.8,10,1.2030508425362771,1.25876846663829,-0.05571762410201276,0.2881758306900247,0.35059508960015895,0.3612290797098163,1.0,1361,1104,257,1.1874657453835322,5,0,0
2025-11-13,United Arab Emirates,Iraq,1,1,1,3.0,false,10,1.2848387950248545,1.0456885961972617,0.2391501988275929,0.6940181028240798,0.24028212096476648,0.0656997762111536,2.6,10,0.833766402277237,0.8543343460942945,-0.020567943817057562,0.3661248213466238,0.2333002812766122,0.40057489737676416,1.4,1548,1580,-32,0.25971814264465043,0,2,3
2025-11-13,Cameroon,Congo DR,2,0,1,3.0,false,10,1.3119973620567784,0.3768946299414098,0.9351027321153687,0.3926639943736275,0.387910230275741,0.21942577535063132,1.6,10,1.4083221220902395,1.122491893381216,0.28583022870902347,0.525125735282616,0.09994421623993308,0.3749300484774511,1.8,1578,1596,-18,0.6492725034063451,0,0,0
2025-11-13,Nigeria,Gabon,0,4,1,3.0,false,10,1.8294566443937914,0.8006518693447954,1.0288047750489961,0.3602180031980919,0.414716689277945,0.22506530752396303,1.6,10,2.2233493027579287,1.2828191337409804,0.9405301690169482,0.38968340768097703,0.16858153491606753,0.4417350574029556,1.4,1604,1491,113,0.08827460603204795,0,0,0
2025-11-13,France,Ukraine,0,4,0,3.0,false,10,2.176818030006932,1.198542132560703,0.9782758974462291,0.5218230361170134,0.17863483255513593,0.29954213132785074,1.4,10,1.8670761116136827,1.9260713670666594,-0.05899525545297658,0.3896730338928875,0.1574693496742695,0.45285761643284306,0.8,2051,1797,254,1.0372711528992058,2,0,2
2025-11-13,Azerbaijan,Iceland,2,0,2,3.0,false,10,0.4072257697467516,2.444260595362544,-2.0370348256157924,0.5231946542281454,0.2529280725530387,0.223877273218816,2.0,10,2.0641538445967433,2.15455351263666,-0.09039966803991693,0.46057495597654013,0.1853863655632128,0.354038678460247,2.0,1363,1558,-195,-1.9466351575758756,0,1,0
2025-11-13,Republic of Ireland,Portugal,0,2,0,3.0,false,10,0.9356415006728254,1.2100269437126763,-0.27438544303985096,0.6056463913294091,0.330149334539086,0.0642042741315048,2.2,10,2.4746850102745186,1.2311061213384182,1.2435788889361006,0.3355430761876508,0.31758609373157237,0.34687083008077685,1.0,1607,2026,-419,-1.5179643319759515,0,3,1
2025-11-13,Armenia,Hungary,2,0,1,3.0,false,10,0.7693024714843373,2.783145809036071,-2.0138433375517337,0.6082824354159598,0.08793331173235938,0.3037842528516808,2.0,10,1.4506383483819958,2.024737753164835,-0.5740994047828392,0.24330228475718296,0.3571277311533104,0.39956998408950706,1.0,1400,1718,-318,-1.4397439327688946,0,1,0
2025-11-13,Norway,Estonia,0,4,1,3.0,false,10,3.815088651617962,0.4722277725484223,3.3428608790695398,0.5703044510389563,0.15971554983746705,0.2699799991235766,2.0,10,0.6681001155082905,2.2118337332948084,-1.543733617786518,0.2810418231155599,0.26131783740573633,0.45764033947870353,1.0,1872,1343,529,4.886594496856057,1,0,0
2025-11-13,Moldova,Italy,2,0,2,3.0,false,10,0.6305116731788869,3.7913410737768785,-3.1608294005979913,0.5315489529514063,0.1609878732192746,0.3074631738293191,2.0,10,2.7232276804783178,1.5979307504247695,1.1252969300535482,0.45485863253178577,0.08749352062296739,0.45764784684524673,1.8,1307,1904,-597,-4.286126330651539,0,2,0
2025-11-13,England,Serbia,0,2,0,3.0,false,10,3.1638601382857834,0.3413528667972125,2.8225072714885706,0.46139208521129166,0.0,0.5386079147887085,1.2,10,0.9471676726182302,1.281830289316337,-0.33466261669810676,0.1513864668977054,0.2882295868799286,0.5603839462223661,0.6,2024,1774,250,3.157169888186677,2,0,0
2025-11-13,Andorra,Albania,2,0,1,3.0,false,10,0.41784287706572953,1.8423161567153943,-1.4244732796496649,0.3460831894551523,0.27329474718131097,0.3806220633635368,1.6,10,1.3429939668928792,0.7044289595688428,0.6385650073240363,0.42638272544254446,0.2465477387846824,0.3270695357727729,1.4,1087,1673,-586,-2.0630382869737014,0,4,1
2025-11-13,Iran,Cape Verde,1,0,0,1.0,false,10,1.7429380326090465,1.0004922376591314,0.742445794949915,0.7549893155008875,0.14994709382084193,0.09506359067827048,2.6,10,1.884940541556261,0.7817007652315277,1.1032397763247332,0.38123763975441183,0.35213189288505936,0.26663046736052864,1.6,1764,1549,215,-0.3607939813748182,0,0,0
2025-11-13,Papua New Guinea,Solomon Islands,0,1,0,1.0,false,10,1.6454028372444156,2.176773304985254,-0.5313704677408383,0.12477509776543355,0.3341468268668984,0.541078075367668,0.4,10,1.2770266859470092,2.069496176866019,-0.79246949091901,0.5236133248363793,0.0,0.47638667516362065,0.6,1104,1126,-22,0.2610990231781717,1,3,0
2025-11-13,Suriname,El Salvador,0,4,0,3.0,false,10,0.9827452469300231,1.0553872373451998,-0.07264199041517662,0.1543617124414935,0.5758374262227017,0.2698008613358047,0.8,10,0.495969358651337,1.073890260709123,-0.5779209020577859,0.19723893280748508,0.24139636581732585,0.561364701375189,0.6,1440,1346,94,0.5052789116426093,1,0,1
2025-11-13,Guatemala,Panama,2,2,3,3.0,false,10,0.8732711651793253,1.135793165177108,-0.2625219999977826,0.17995890136340773,0.34967745410980244,0.4703636445267898,1.0,10,1.7172143663015282,0.613821540448316,1.1033928258532122,0.2545861431526993,0.4665027402726854,0.2789111165746152,0.8,1526,1723,-197,-1.3659148258509948,0,2,3
2025-11-13,Bermuda,Curaçao,2,0,7,3.0,false,10,1.0794092823076877,3.1219666434606483,-2.0425573611529604,0.5237442802008354,0.0,0.47625571979916453,1.2,10,1.6275739677490688,0.8467785657106167,0.7807954020384521,0.46261761134354795,0.44565393626524546,0.0917284523912065,2.2,1124,1435,-311,-2.8233527631914126,0,1,0
2025-11-13,Trinidad and Tobago,Jamaica,1,1,1,3.0,false,10,1.091305133264986,1.7030831552720669,-0.611778022007081,0.381884267644795,0.4317930281194078,0.18632270423579714,1.2,10,1.9026004157314018,1.1070959629368,0.7955044527946019,0.672492399677135,0.09366321594498732,0.2338443843778777,2.4,1419,1539,-120,-1.4072824748016828,0,3,2
2025-11-13,Haiti,Costa Rica,0,1,0,3.0,false,10,1.4771241661292573,1.6167890726396872,-0.13966490651042995,0.2504640235396065,0.34674921366082023,0.40278676279957315,1.6,10,2.1798766940583776,1.2144587301105134,0.9654179639478642,0.36304543843565207,0.5921496351768032,0.0448049263875447,1.4,1498,1671,-173,-1.1050828704582942,1,0,3
2025-11-13,Nicaragua,Honduras,0,2,0,3.0,false,10,0.5491226654138661,2.096539935452086,-1.5474172700382196,0.579317508669212,0.2124634764577322,0.2082190148730558,2.0,10,1.1143527283083088,0.8792846469558337,0.23506808135247498,0.6454680941773818,0.3545319058226182,0.0,2.2,1297,1603,-306,-1.7824853513906946,0,1,1
2025-11-14,Angola,Argentina,2,0,2,1.0,false,10,1.0294181979557058,0.9050134950738249,0.12440470288188087,0.16488304748018137,0.54951775204491,0.2855992004749086,1.0,10,1.8881935406988295,0.4315677022182309,1.4566258384805983,0.6136088935865711,0.10851778372303551,0.2778733226903935,2.0,1568,2111,-543,-1.3322211355987175,0,0,0
2025-11-14,Australia,Venezuela,2,0,1,1.0,false,10,1.6486547612219382,0.6889216775137494,0.9597330837081888,0.45987710000617416,0.08035969142970185,0.45976320856412395,1.2,10,0.98452614334764,2.3620888321738107,-1.3775626888261707,0.7956068843512433,0.05016250854961221,0.1542306070991447,2.4,1793,1715,78,2.3372957725343593,0,0,0
2025-11-14,South Korea,Bolivia,0,2,0,1.0,false,10,1.6537090619885841,1.404871068073495,0.24883799391508915,0.24491236231418312,0.3185694868379896,0.43651815084782736,1.4,10,0.6238191947775921,1.5415833419334688,-0.9177641471558768,0.7425362993424719,0.11909077770945795,0.13837292294807,2.4,1774,1689,85,1.166602141070966,1,0,1
2025-11-14,Morocco,Mozambique,0,1,0,1.0,false,10,2.272761744672621,0.10829691839161207,2.1644648262810087,0.8254125592684892,0.0,0.17458744073151083,2.4,10,1.099506157142109,1.8167459463432163,-0.7172397892011073,0.5770723568130692,0.0,0.42292764318693105,1.8,1825,1397,428,2.881704615482116,0,0,0
2025-11-14,Oman,Sudan,0,2,0,1.0,false,10,0.588865210078596,0.9990580451156679,-0.4101928350370718,0.2659640076991986,0.4932804547248561,0.24075553757594553,1.6,10,0.05704281710006858,0.8589846682714768,-0.8019418511714081,0.517154093988756,0.48284590601124405,0.0,2.2,1503,1368,135,0.3917490161343363,0,0,2
2025-11-14,Comoros,Namibia,0,1,0,1.0,false,10,0.8674944720818979,1.7489298314852197,-0.8814353594033218,0.549536883223848,0.04683427047317062,0.40362884630298146,1.8,10,0.9790404826298277,1.5921863236740839,-0.6131458410442563,0.5625503248152612,0.1894322144076949,0.2480174607770438,2.0,1390,1327,63,-0.26828951835906556,0,0,0
